,url,date,content,id,user,replyCount,retweetCount,likeCount,qouteCount,conversationId,lang,source,coordinates
48,https://twitter.com/DanicaPatrick/status/1583156174790483968,2022-10-20 18:00:20+00:00,"My old friend @dennyhamlin is on the #PrettyIntensePodcast. Many of you would like to know why he crashed me so much. We talk about that the pressures of racing, of fame, and the outrageous parties of the good old days. https://t.co/cZ4zOahv51 or watch https://t.co/ke72xIKTHi https://t.co/sIw0Y8gWSE",1583156174790483968,DanicaPatrick,64,65,606,18,1583156174790483968,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
49,https://twitter.com/DanicaPatrick/status/1582461613516689408,2022-10-18 20:00:24+00:00,YouTube Clips with @DrGaborMate on the #PrettyIntensePodcast. Have you ever wondered why certain things trigger you? Learn how to start your healing process. Watch at https://t.co/7YkcYDKKgs or listen at https://t.co/cZ4zOahv51 #SelfDiscovery https://t.co/hEtANeAr7v,1582461613516689408,DanicaPatrick,5,20,121,0,1582461613516689408,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
50,https://twitter.com/DanicaPatrick/status/1580679854525419520,2022-10-13 22:00:19+00:00,"I'm excited to talk to @DrGaborMate on #PrettyIntensePodcast. Maté, author of “The Myth of Normal”, and has a real understanding of childhood trauma. He explains what causes us to be triggered. Listen at https://t.co/cZ4zOahv51 or watch on https://t.co/p3rpl9jAIS #childhoodtrauma https://t.co/YrWTfAaTeq",1580679854525419520,DanicaPatrick,1,16,90,5,1580679854525419520,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
51,https://twitter.com/DanicaPatrick/status/1579924862533263361,2022-10-11 20:00:15+00:00,YouTube Clips with @BenBikmanPhD on the #PrettyIntensePodcast. Are humans meant to be vegan? Find out what Dr. Bikman thinks you should and should not be eating. Watch at https://t.co/4JsyCpR4cz or listen to the full episode at https://t.co/cZ4zOahv51 #hlthcode https://t.co/MIVR96WTmG,1579924862533263361,DanicaPatrick,4,8,47,0,1579924862533263361,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
52,https://twitter.com/DanicaPatrick/status/1578082793178992640,2022-10-06 18:00:31+00:00,We are talking to @BenBikmanPhD on #PrettyIntensePodcast. Dr. Bikman is explaining the science of insulin to our diet. How it affects everything from fat burning to infertility. Learn best fat burning techniques. https://t.co/cZ4zOagXft  https://t.co/89PZAcX55B  #hlthcode https://t.co/ajg7dnCImt,1578082793178992640,DanicaPatrick,9,20,120,1,1578082793178992640,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
53,https://twitter.com/DanicaPatrick/status/1577629838122356742,2022-10-05 12:00:39+00:00,"YouTube Clips with @daveasprey on the #PrettyIntensePodcast. The ""Father of Biohacking” tell us why we should believe in reincarnation. Watch at  https://t.co/TuJoDFdwTp  or listen at https://t.co/cZ4zOagXft https://t.co/1JRgsQeX3l",1577629838122356742,DanicaPatrick,10,7,46,0,1577629838122356742,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
54,https://twitter.com/DanicaPatrick/status/1575612124016955392,2022-09-29 22:22:58+00:00,"My guest today is @daveasprey on #PrettyIntensePodcast. We talk about reincarnation, communicating with the universe, forgiveness and forms of therapeutic plant medicines. Listen at https://t.co/cZ4zO9ZlQT or watch on https://t.co/QJSpRcE8pC https://t.co/Eve2yhQVDT",1575612124016955392,DanicaPatrick,10,12,65,2,1575612124016955392,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
55,https://twitter.com/DanicaPatrick/status/1574730788616151046,2022-09-27 12:00:51+00:00,YouTube Clips with Jaspreet Singh @MinorityMindset on the #PrettyIntensePodcast. Learn the best small investing you can make. Watch at https://t.co/FLdxD6UIYi or listen to the full episode at https://t.co/cZ4zOagXft #MoneyMindset #HowToMakeMoney https://t.co/JSD5meOBub,1574730788616151046,DanicaPatrick,4,9,60,0,1574730788616151046,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
56,https://twitter.com/DanicaPatrick/status/1573074106924367874,2022-09-22 22:17:48+00:00,I know some people that would def agree but they are not babies. 😆,1573074106924367874,DanicaPatrick,15,12,104,0,1573074106924367874,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
57,https://twitter.com/DanicaPatrick/status/1573009328390696960,2022-09-22 18:00:23+00:00,"We have a million dollar guest today. Jaspreet Singh @MinorityM1ndset is on #PrettyIntensePodcast. If you only have $5,000 to invest, learn what you should be investing in. Listen at https://t.co/cZ4zOahv51 or watch on https://t.co/NNakf5qdYE #MinorityMindset #InvestmentTips https://t.co/p8ozdlAWzk",1573009328390696960,DanicaPatrick,5,11,68,0,1573009328390696960,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
